Comment,label
Phạm Tiến Việt tôi tép riu chú ạ,NEU
Nguyễn Minh Ngọc chú đang tìm ng thua chú đko,NEG
Nguyễn Trọng Toàn tiếc là vẫn thua anh Toàn:((,NEG
Hóng cờ tft,POS
Lập ngay:)),POS
An Nguyeen nào tỉ thí nhé anh,POS
Người tham gia ẩn danh 772 ngày mai 17h45 tại hội trg A2 nhaa,POS
"Được nhaaa, đrl cho tất cả sinh viên mà",POS
Ng Minh Tân hôm nào vậy ạ,NEU
làm màu em nhé,POS
Phải chịuuuuu đừng có kêu,NEG
Đấy là lý thuyết còn thực tế thì chỉ cần ngủ 1 giấc roi mơ,NEU
Mọi người oi thứ em cần là kinh nghiệm của anh chị,NEU
làm màu,NEU
Nguyễn Nhungg chị năm nhất gpa mấy chấm,NEU
phú bà,POS
"Thì học hành chăm chỉ lấy cái bằng giỏi, năm 2 có thể đi làm lấy kinh nghiệm thì nên đi , có thêm các chứng chỉ như cc tiếng anh, tin, bala để cv đẹp và đáp ứng nhu cầu nhiều nhà tuyển dụng, tạo môi quan hệ để sau này có nhiều cơ hội nữa",POS
Chồng thoi ạ,NEU
Chuyển a 500k a nói cho bảo bối,NEG
Hương Quỳnh 5.,NEU
phải chịu thôi,NEG
đối diện chung cư skyline văn quán nhé,POS
"Hơi vô lí nhg mà là có lí , hiểu chung chung là lốp thôi mà",NEG
Khương Thị Liên tại lốp thật,NEU
"Ngta lường trước được là sau 4,5 năm học xong ra trường vẫn k biết gì đó e, trừ đường lùi cho mình hoi nên cứ hồn nhiên lên em, cứ có đam mê là được nhận hết",NEU
"Tức là ngta welcom: như các bên fpt, rikkeisoft vẫn có BA, tester từ FTU, TMU, NEU mà",NEG
Nguyễn Nhungg cái từ lốp sao được dùng ở mọi nơi z,NEU
Gym ngọc trục nha bạn bên trong ptit ngọc trục luôn,POS
gym công đoàn,POS
Triệu TuấnAnh có future với wave có đc tham gia k,POS
pkn là wave á,POS
Bùi Nam Hưng chộ đó,NEU
Có Bùi Nam Hưng chơi khối phân lớn đc k em,NEU
Triệu TuấnAnh mượn chộ nào,NEG
"Bùi Nam Hưng cub 50 là đủ điều kiện r em, còn nếu k thì em phải đi mượn",NEG
Thế Cường sao mang tiếng quá zị bà,NEG
Chuẩn rồi,POS
Wyn Anh nhân chứng sống =)),POS
Đq Minh Hoang Ngoc Dang Khoa 2 e lại làm gì đấy,NEG
Bùi Minh Đạt Giang tệ v sao ko kể,NEG
Trịnh Hiệp,NEU
Hoàng Quốc Ang xin lỗi bạn đi,NEG
Huy Hoàng mình t tốt,POS
Nguyễn Hoài Nam Trịnh Hiệp,POS
Tốt nhất là ko đụng vào:)),NEG
Đỗ Quang Anh ae gút vl,POS
Lê Xuân Lộc lù đù tí,NEG
Trịnh Hiệp a này ko tồi này Nguyễn Hoài Nam,NEU
Help em với mọi người ơi huhu,NEU
Nguyễn Nhungg reading em làm đúng 90+ câu nhma phần listening tai em nghe như điếc làm đúng được có 20-30% còn lại toàn lụi là do gì thế ạ,NEG
"Bth tui luyện nghe bằng cách xem sitcom có sub tiếng anh nhiều á, còn bây giờ gấp quá rồi thì bri làm nhiều check key nhiều vào cho tui =))",NEU
"phương pháp nghe thì em nghe 1 lượt chọn đáp án sau đó chữa bài kĩ, note từ vựng và nghe đi nghe lại audio đó đến khi nhận biết và nghe rõ đc từ là oke",NEU
Dễ lém đừng lo cứ quất 2 đề reading với listening toeic xong thì thoải mái đi thi,NEU
"Phần nghe để nghe được thì nó nằm ở từ vựng thôi á, nên là em ôn từ vựng nhiều vào nhé. Ôn các từ trọng tâm để nghe được ý chính là cũng ổn ổn rùi. Bạn nào cần tài liệu và đề test thử ib chị cho",POS
"Nghe điền đục đi e mà mất thì thôi m học ngữ pháp đi cho lẹ, chị có bộ ngữ pháp cần thì ib nhé",NEG
"Nếu ôn nghe mà ko hiệu quả, thì chị nghĩ em nên ôn phần đọc, all in vào phần đọc ôn trọng tâm nhé. Tài liệu hay đề thì cứ nhắn cho chị",POS
Sinh viên năm 2. Ko đăng kí học phần coi như trượt là phải học lại đấy bn,NEG
"Tàn canh, yên tâm, mng sẽ cx tàn như em hoi, đừng trượt là đc",POS
Sinh viên năm 2. bye bye hobo nhé,POS
"Học trên trường r thì phải cố mà qua đi em, thi trên trường 4 kỹ năng đấy. Điểm thấp hoặc trượt là cố gắng các môn khác bằng 0 rui",NEG
Ví dụ mình,NEU
Cũng không miễn học miễn thi,NEG
"Học toeic đổi điểm, mhmt nhe. 730 là full A+",POS
"=))) đến đây em ơi, để chị và trung tâm Zenlish cứu em",POS
Có được xét học bổng không vậy ạ,NEU
"Thi aptis để mhmt cho nhanh trc đi bạn, rồi có thể tự ôn toeic sau, đến lúc ra trường có toeic là đẹp",POS
Không đăng ký học phần tiếng Anh,NEG
"Ta kì sau của em sẽ học 4 tín lận, học kém điểm thấp thì kéo gpa lắm khó có học bổng. Còn mà trượt thì chịu òi k có j để nói",NEG
"Em có thể đi làm từ năm 2,3,4 để rút ngắn thời gian đó lại hoặc ra trường đi làm cùng ở 2 nơi để có kinh nghiệm tuỳ khả năng em và tuỳ công ty nữa",NEU
Xem mấy cái thông tin tuyển dụng này ở đâu vậy ạ,NEU
Lỡ mình thiếu 1 trong số yêu cầu thì có được xem xét k ạ hay người ta loại cv của mình từ đầu v ạ,NEU
Người tham gia ẩn danh 203 cóoooo,NEU
3 năm kinh nhiệm thì ác đấy,NEG
Solution architect thì cũng cũng lắm rồi :)) ngang ngửa mấy ông leader chứ đùa,NEU
ưu tiên vì ngoan hiền dễ bảo,POS
Chà sĩ phết nhể,POS
Yeeu cầu căng nhỉ,POS
Lương có cao k mà yêu cầu gắt thế,NEG
cho thuê phòng PTIT gần trường- SĐT: 0386915292,POS
"Người tham gia ẩn danh 203 có em, đã là yêu cầu thì phải có á",NEU
Khổng Thị Thuỳ Linh cũng ước có,POS
Quỳnh Trang xin vía,NEU
phải chịu,NEG
Bạn nào có link lms cho mik xin mik ko vô dc,NEU
Quỳnh Trang cứ mạnh dạn tắt ẩn danh mà sĩ nha cậu hẹ hẹ hẹ,NEG
Có mv Quang hùng masterd khum ạ,POS
Quỳnh Trang nghe bảo chị này đc erik rep,NEU
F12 lấy source xem là trên ytb hay đâu,NEU
Chạy khỏi ptit1803 https://lms.ptit.edu.vn/,NEG
oach v Quỳnh Trang,POS
Chạy khỏi ptit1803 lms ptit là ra,NEG
Quỳnh Trang nổi tiếng r chị,NEU
Ng Hg Trương Huyền Trinh Nè =)))),NEU
Ngại hết cả Nguyễn Hoài Nam :)),NEG
Khánh An mượn thì trả cho bạn đi kìa ngại quá,NEU
Nguyễn Hoài Nam em à em =)),POS
"Anh Nam , Định làm j thế",NEG
Đẹp zai mỗi tội cầm mất bút của e bây e ko có bút viết huhu,NEU
Bạn này lần trước cũng mượn mình bút xong quên ko đòi,NEG
ngại dùm Dac Quoc,NEG
Thử thách luộc 1000 chiếc bút à,POS
Ngại hết cả Ptit,NEG
Bựa vl có cái bút cũng luộc,NEG
Gia hạn r đó b,NEG
"Nguyễn Hà Trang em cảm ơn ạ, em thấy duyệt nhanh quá nên e tưởng ch dc",POS
"em lên vp1c hỏi nhé, duyệt r kìa",NEG
Code không thì máy 10 củ còn đủ để code được nói gì 20 củ.,NEU
"Nguyễn Sơn Trường tôi chơi mỗi cờ,nhưng cái tôi cần chủ yếu là máy đủ khoẻ để code để lập trình thôi",NEU
vấn đề là bạn chơi game gì,NEU
"Người tham gia ẩn danh thế thì cứ leccoo 14 pro nếu muốn rẻ ,không thì cứ thinkbook",POS
"Người tham gia ẩn danh còn sở thích, bạn có thích led ko, bạn có thích ngoại hình như nào, .... cứ trả lời tất cả những câu hỏi về sở thích của bạn về 1 con máy bạn muốn rồi liệt kê ra một danh sách. Sau đó hỏi cho dễ",POS
LOQ thôi nghĩ nhiều làm j :)),NEU
tìm con lap 16gb ram. bộ nhớ 512gb mà dùng.,NEG
"Page trường mình, page săn đrl ptit, page các khoa, s-link thì cập nhật hơi chậm e ạ",NEU
thông báo slink nhé e,POS
"Có á, bị tốn thời gian=))))) quét thì đc đrl, còn ko thì ko có đrl thôi",NEU
Em ngồi ê đít cả mấy tiếng xong k quét đc,NEG
"có, bị cái đỏ day :)))))",NEG
Người tham gia ẩn danh 182 lagg quá k vô slink để quét đc đấy ạ,POS
coi trường là cái lốp thì năm sau xét trường khác nữa nhé :))),NEG
Năm sau,NEU
"Làm đề trong mail cô giao hoặc trong ngân hàng đi e, đi thi 99% trong đó á",NEG
PrettyGrape9596 ngân hàng lấy ở đâu v ạ,NEU
Người tham gia ẩn danh ở quán photo Ao Sen á e,NEU
Minh Thư mình gửi tạm bạn này,NEU
Hung Manh Le kìa,POS
Học phí top đầu còn lại thì ko bik..,NEG
Người tham gia ẩn danh 161 thuộc bộ khoa học và công nghệ b ơi,NEU
Học viện trực thuộc bộ Thông tin và truyền thông mà còn hỏi có phải trường top ko à?:)),NEU
Ứng tuyển project manager nói làm gì,NEG
Bạn đoán x3m,NEG
mình là tv5 của ngũ đại bổ nhé b,POS
top đầu về học phí,POS
Ngũ đại bổ túc nhé,POS
Người tham gia ẩn danh 161 bổ túc,POS
Bổ túc,POS
thấy tuyển dụng PM không,NEU
Đoán xem,NEU
đừng hỏi mấy câu thế này,NEG
Người tham gia ẩn danh 143 cô coi gắt k ạ chép bài bạn đc k:)),NEU
Người tham gia ẩn danh 480 ko gắt lắm,NEU
Người tham gia ẩn danh 814 ko nhưng bài ktra thì cũng cũng,NEU
Làm trong sách btap kt vĩ mô ấy các dạng đúng như v thôi,NEU
Anh Thuw cô coi ktra có gắt ko ạ,NEU
"bài giống trong sách ấy, tự luận với cả đúng sai giải thích, năm ngoái là thế =))",NEU
@mọi người vô check checkk,POS
Doãn Hải có j nhớ nhắc t,NEU
Đinh Viết Huy Tai Tuan Trọng Ninh cm phòng nào,NEU
Doãn Hải 503 A3 còn chưa học j,NEU
Tai Tuan ô cùng phòng,NEU
Đã đến lúc rồi sao,NEG
Các bạn thi hôm nào thì cmt phát để mọi người tìm đồng đội,NEU
"nếu em không thấy có tbao gửi về thì tức là ko phải thi đúng ko ạ, em có nộp ccnn bản gốc tùa hôm đầu nhập học r ạ",NEG
thi tầm bnhiu điểm là đậu vậy ạ,NEU
Đặng Nhi cơ sở ở tphcm cũng vậy hả chị,NEU
Thấy 506 với 503 kha khá đấy anh em tìm nhau đi,NEU
Người tham gia ẩn danh 939 225/990 nha emm,NEU
Người tham gia ẩn danh 885 đúng rùi nhe,POS
Người tham gia ẩn danh 939 chắc cũm vậy đó emm,NEU
Người tham gia ẩn danh 885 đúng rồi nha em,NEU
Vl bạn tôi bị mất áo mưa á =))),NEU
Lê Thị Ngọc Ánh cay quá b ạ,NEU
Tuấn Cường đem trả bạn kìa,NEG
Hùng Vũ huhu túng quá bớ tạm,NEU
"Dũng Tiến Nguyễn phải gì ạ? Phảiiii chịuuu, đừng có kêuu =))",NEG
Lên con phím,NEU
"Mr.Meat Trước mình có nhắn cho chị bên sale của fpt , bạn ib mk gửi zalo chị ấy cho",NEU
Xuan Phuc kìa cho e xin ý kiến,NEU
Nguyễn Bảo làm thế nào để đki thế ạ,NEU
FPT gói Fgame nhé,POS
Gói fpt 210k ấy bạn. FPT tốc độ dow của nó nhanh bậc nhất rồi,POS
"Tham khảo, nếu dùng VNPT alo mình 0916393998",POS
Mr.Meat 0969.912.645 Zalo chị ấy đây nha bạn. Bạn bảo chị ấy là đăng kí mỗi mạng ko đăng kí tài khoản fpt play cho rẻ. Gói rẻ nhất hơn tốc độ dow hơn 300 mb,NEU
"180k/ tháng , Viettel bao ổn",POS
"Hà Minh mạng có khoẻ kh anh, một tháng hết bao nhiêu ạ",NEU
Nguyễn Bảo mình cảm ơn nha,POS
Đăng kí ngay tại đây nhé https://forms.gle/Zg45fSA4cMPNv3Sq5,POS
Sv khoa khác đc tham gia k ạ,POS
Lab Ươm Mầm Tài Năng CNTT - PTIT NITS phải đăng ký ngay thôi,POS
trong kí ức của chị là k,NEU
Khương Thị Liên cho mình hỏi 605 toeic quy đổi được bn điểm tiếng anh vậy. Mình cảm ơn,POS
Khương Thị Liên dạ tầm giữa tháng hay cuối tháng ạ,NEU
Năm ngoái là cả 2 nhé,NEU
Quá 20%là cấm,NEG
"tuỳ môn á, môn 2 tín môn 3 tín",NEU
"Người tham gia ẩn danh tui k có nhé bạn =))) bình thường luyện nghe thì t hay mở sitcom hài mỹ ra xem sub anh ấy, mình phải biết cái từ đấy người ta đọc ra sao thì mình mới lựa được đáp án á.",NEU
Anonymous participant 703 tuần học dc 5-7 tiếng liệu có dc không :)),NEU
Anonymous participant 197 a có biet web nào luyện nghe k ạ e bị mắc phần câu hỏi chùm e nghe chưa ra câu 1 đã hết bài r ạ,NEU
2 tuần,NEU
"trong dùng 7 ngày , mỗi ngày luyện 1 part . mục tiêu đúng trên 80% thì next.",NEU
"Nên coi các video, tài liệu bằng tiếng anh được thì chơi game, mình cũng lần đầu thi toeic do trường bắt thi tadv nhưng được tận 880 nè",POS
"Cỡ 3 tháng, em tự ôn đi th12 thi chắc cx đc 650+, miễn trước c1,2,3 xong ôn tiếp thi tiếp miễn nốt 3+",POS
Anonymous participant 703 tại mình còn phải học các môn khác nữa nên k có nhiều tg lắm cảm ơn bạn nha,POS
"Muốn lên điểm thì cứ luyện với chữa đề cẩn thận mà quất thôi b, còn tự học thì nó sẽ dài với lâu đấy, tùy sức học + khả năng tiếp thu của mỗi người nữa nên không rõ về tgian đâu",POS
Người tham gia ẩn danh thì b gọi mình là anh nên mình mới chỉnh lại ấy =)),NEU
"Có thời gian thì nằm chill chill đọc truyện, xem phim, chơi game hoàn toàn bằng tiếng Anh là được nha bro",POS
Khương Thị Liên bao nhiêu điểm là miễn c1 ạ?,POS
Người tham gia ẩn danh giáo án đây bạn .,NEG
"mỗi ngày 12 tiếng tối thiểu , k mệt thì học thêm (nghe tiếng anh thụ động hoặc học từ mới).",NEU
Anonymous participant 197 ủa sao lại không có,NEU
Khương Thị Liên cho e hỏi là nếu e dc tầm 600+ đổi điểm c123 mà sau đó e thi lại dc 730+ có được đổi lại điểm c123 k ạ,NEU
mỗi ngày làm ít nhất 1 đề.,NEG
bạn cần lịch trình một ngày thì mình gửi.,NEG
"Bỏ tiền ra IIG thi xong, hôm sau đảm bảo bạn biết phải làm gì",POS
Người tham gia ẩn danh 703 bạn có ôn theo tài liệu nào không ạ,NEU
"Tự học thì ko có thời gian cố định đâu á, tùy vào cách học với thời gian em học tiếng Anh một ngày nữa. Nếu mà ko học đều hay ôn tập đều thì cũng sẽ lâu hơn mà lan man ấy. Để mà nhanh hơn thì em có thể tham khảo học trung tâm như Zenlish nha, sẽ mất tầm 3 4 tháng là năm sau có chứng chỉ òi. Em quan tâm thì ib chị nha",POS
K vướng bận gì thì 1 tuần là lên 700+ nhé cậu,POS
ps: tôi đã áp dụng giáo án này và thành công từ 570 lên 705 trong 1 tuần,NEU
Khương Thị Liên chắc ko chị,NEU
Người tham gia ẩn danh thế thì bạn dành ra mỗi ngày 2 tiếng luyện đề + học thêm tip trick vào ngày nghỉ là ôk nha . đều đặn tầm 2 tháng là cũng ngang giáo án 1 tuần kia r,POS
"Xem giải đề trên yt + học từ vựng mới trong đề tầm 3tháng là oke , mình từ 680-800 hơn có 1tháng , nghe thụ động nhiều vào.",NEU
Cmt toàn người zen lít =)))) hỏi vậy ở trong group là bị lùa đấy e,NEG
605 thì đổi được A+ không vậy mn,NEG
Khương Thị Liên 605 thì được bao nhiêu vậy bạn,NEU
Đổi điểm nhưng mà tự mà học đừng trung tâm làm gì cho mệt e ơi,NEG
Người tham gia ẩn danh 342 730+ mới đc A+ c3+,POS
Người tham gia ẩn danh 342 cứ 730 là full đc hết ạ,POS
Ko khó nhưng học chán ý e tốn tg nữa,NEG
Tiet kiem tien + tgian chứ TAnh trên trg ko khó đâu bn,NEG
Tốn thời gian + tốn tiền nên mn thường đổi trc,NEU
"Miễn tiếng anh tiết kiệm thgian, chi phí, đại trà 730 quy ra A+ full 14 tín nên mng khuyên v đó e",POS
Tốn tiền,NEG
"Mất thời gian mất tiền,mất học bổng",NEG
Khương Thị Liên cho mình hỏi mình học là Tiếng Anh A11 A12 A21 A22 thì có đổi được hết không vậy,NEU
"Tốn tiền, tốn thời gian, mất học bổng",NEG
Maii Huongg baoh thi,NEU
"Người tham gia ẩn danh 342 A+ course 123 nhé, còn c3+ ko đổi đc nha",POS
"Đổi thì điểm cao hơn, đỡ mất thời gian phải học trong khi học ở trường nó cũng hơi chán",NEU
Mang giấy về muộn quá người ta chốt danh sách rồi,NEG
Từng bỏ 1 trg để vào ptit hay gì. Thích chơi cứng hay chơi mềm,POS
Tưởng đang đi học thì không được phép gọi đi quân sự mà ta:))),NEU
"Có nha e, e đến khu vực mượn sách hỏi các a/chị sẽ hướng dẫn nhé",POS
đi lẹ thui,POS
Cho mình hỏi chia lớp qsu theo j ạ,NEU
Xem tkb ở đâu ạ?,NEU
Em xem tkb trống 3 4 tuần thì đi đợt đó đó,NEU
Lên tkb trên qldt ấy bn trống tuần nào đi tuần đó,NEU
Ảnh gốc còn k bro,NEU
Thơ j sân bóng nát tươm,NEG
"Báo hiệu Chuẩn bị "" thơ công nụ""",NEG
Đứng ở trường P nhưng view vẫn là nhà dân mà bạn,NEU
Trông tàn hơn là thơ,NEG
Trường P nào đó k có nhà thể chất,NEU
6 đui,NEU
Chán cái sân bóng,NEG
rồi thơ chỗ nào,NEU
thơ chỗ nào chứ kp chỗ này =))),NEU
"Anh Thuw tại em thấy mạng nó cứ chập chờn hơn lúc còn đăng nhập = mail nên em mới thắc mắc thui ạ, không biết có phải do bỏ đăng nhập = mail mà mạng yếu hơn không",NEG
tự đngj đăng nhập thì tiện hơn mà :0,NEG
Lee Hwong Fy 500k cả áo + quần + sịp,POS
Nguyễn Khánh zá luôn,NEU
Sẽ có tbao sau nhé e,POS
Đợi tbao e ạ có gì lp trg nhắc,NEU
Bạn quay video rán trứng đi r sẽ có ng mua,POS
ko có thuốc hối hận khi làm sinh viên ptit đâu,NEG
t được nghỉ mà nhờ,NEU
Tự túc thôi,NEU
Chỗ nào nhập vậy bạn.,POS
đi muộn 10p không được điểm danh đây,NEG
Vừa mở cái cửa phòng ra gió táp thẳng vào mặt Học viện Công nghệ Bưu chính Viễn thông - PTIT,NEG
"Ngọc trục thì k cần mưa cũng ngập , cs chính đi học đê",NEU
Tân triều triều khúc có lụt ko mn,NEU
Lên lớp r cô mới nhắn học online:)),NEU
